27 130,258 140,258 121,283 132,283
31 141,258 152,257 133,283 144,282
14 153,257 165,256 146,282 159,282
7 170,256 183,255 165,282 178,282
0 184,255 197,254 179,282 193,282
3 198,254 211,253 194,282 209,281
1 213,253 227,252 211,281 226,281
plate 131,250 231,242 117,290 231,290
22 100,394 117,392 85,433 102,432
29 118,392 137,390 104,432 124,432
17 138,390 157,388 125,432 146,431
5 167,387 189,385 156,431 180,430
8 191,385 214,383 182,430 207,429
0 217,382 241,380 210,429 237,428
7 244,380 271,377 239,428 269,428
plate 103,381 279,359 78,444 278,443
