30 65,279 98,283 74,344 104,345
10 100,283 129,286 107,345 134,346
33 132,287 157,290 137,346 161,347
6 169,291 191,294 172,347 194,348
5 193,294 215,297 196,348 216,348
3 217,297 236,299 218,348 237,349
9 238,300 256,302 239,349 256,349
plate 59,250 261,283 73,361 261,362
28 259,74 278,73 253,114 273,114
14 280,73 300,72 275,114 296,114
16 302,72 322,71 297,114 318,114
7 332,70 353,69 329,113 350,113
9 355,69 378,68 352,113 376,113
7 380,68 403,67 378,113 402,112
6 406,66 430,65 405,112 430,112
plate 259,58 437,47 250,126 436,126
