17 39,163 65,165 48,216 72,216
23 67,165 91,168 74,216 96,217
17 93,168 115,170 99,217 119,217
3 124,171 144,173 128,218 147,218
0 146,173 164,174 149,218 166,218
4 166,175 184,176 168,218 185,219
5 186,176 202,178 187,219 202,219
plate 33,142 206,162 48,228 206,229
13 196,393 211,394 185,430 201,430
13 213,394 228,395 203,430 220,430
33 228,395 243,395 221,430 237,431
7 249,396 262,396 244,431 258,431
3 264,396 277,397 260,431 274,431
4 279,397 292,398 276,431 290,431
2 293,398 306,398 291,431 305,431
plate 198,380 309,387 179,441 309,442
