32 63,381 80,384 60,422 77,423
27 82,384 97,387 80,423 95,424
28 100,387 114,389 98,424 113,424
6 120,390 133,392 119,425 132,425
4 134,392 146,394 133,425 145,426
5 147,394 158,395 146,426 157,426
6 159,396 168,397 159,426 168,426
plate 62,366 171,387 56,434 171,435
12 211,289 226,288 202,324 218,324
21 228,288 244,287 220,324 237,324
17 246,287 262,286 238,324 256,324
5 270,286 287,285 264,323 282,323
9 289,285 307,284 284,323 303,323
4 309,284 328,283 305,323 326,323
1 330,283 350,281 328,323 349,322
plate 213,277 355,268 198,334 355,333
