22 367,44 382,45 370,74 384,74
19 383,45 397,46 385,74 398,74
15 399,46 412,47 401,74 413,74
8 417,47 429,48 418,75 430,75
9 430,48 442,49 431,75 443,75
2 444,49 455,49 445,75 456,75
6 456,49 467,50 457,75 467,75
plate 365,32 470,40 370,82 470,82
23 84,41 103,39 74,82 93,81
15 105,39 125,37 95,81 116,81
11 127,37 148,35 118,81 141,80
5 159,34 183,31 151,80 177,79
5 186,31 212,29 180,79 207,79
2 214,28 242,26 209,79 239,78
9 245,25 276,22 243,78 275,77
plate 86,26 285,2 69,94 285,93
