21 245,39 261,37 238,71 254,70
21 262,37 279,35 256,70 273,70
30 280,35 298,34 274,70 293,69
0 306,33 325,31 301,69 321,69
5 327,31 348,29 323,68 345,68
2 350,29 374,27 347,68 371,67
2 376,26 401,24 374,67 400,67
plate 247,27 407,8 235,80 407,79
28 62,445 93,447 78,504 106,504
14 96,447 125,450 108,504 135,505
33 127,450 153,452 137,505 161,505
1 166,453 190,455 173,506 195,506
3 192,455 215,457 197,506 219,506
2 217,457 238,458 221,507 240,507
5 241,459 261,460 243,507 262,507
plate 52,418 267,440 79,519 267,519
