24 169,201 176,200 162,218 170,218
21 177,199 187,198 171,218 181,218
14 188,198 199,196 182,218 193,217
3 204,195 217,192 198,217 212,216
7 219,192 234,189 213,216 229,215
2 236,189 256,185 232,215 253,214
3 257,185 281,181 254,214 280,213
plate 170,195 288,168 160,224 288,222
26 56,324 78,327 65,372 86,373
19 81,328 103,331 88,373 108,374
33 104,331 123,333 109,374 127,374
2 131,335 147,337 135,375 149,375
3 149,337 163,339 151,375 165,376
7 165,339 179,341 166,376 180,376
1 180,341 192,343 180,376 192,377
plate 49,302 195,330 65,384 195,385
