31 191,52 205,50 178,83 192,82
10 207,49 223,47 193,82 209,81
21 224,46 242,43 211,81 229,80
1 251,42 273,38 239,80 262,79
8 276,37 302,33 265,79 292,77
5 304,33 334,27 294,77 328,75
7 338,26 376,20 332,75 374,73
plate 195,41 387,0 172,92 386,90
13 104,185 113,185 96,208 105,207
33 115,184 125,184 107,207 117,207
20 126,183 137,182 119,207 131,207
2 143,182 155,181 136,207 150,206
8 156,181 169,179 151,206 165,206
0 170,179 184,178 166,206 182,205
6 187,178 201,176 184,205 200,205
plate 106,178 206,166 92,215 205,214
