29 66,61 97,62 79,122 108,123
16 101,62 131,63 111,123 139,123
18 133,63 162,64 141,123 169,123
9 175,65 203,66 181,123 207,124
1 206,66 233,67 210,124 236,124
2 235,67 261,68 238,124 263,124
3 264,68 289,69 265,124 290,124
plate 57,34 296,46 78,138 296,138
25 94,233 127,237 104,299 135,300
12 129,237 159,241 137,300 165,301
18 162,241 187,245 168,301 192,302
4 199,246 222,249 203,302 225,303
5 224,250 246,252 227,303 248,304
2 248,253 267,255 249,304 268,304
4 269,255 287,258 270,305 287,305
plate 86,203 291,238 104,317 292,318
