11 37,72 50,71 26,102 39,101
26 51,71 65,69 40,101 55,101
20 66,69 81,67 56,101 72,100
6 88,66 105,64 79,100 97,99
0 106,64 125,62 99,99 119,99
5 127,62 147,60 121,99 143,98
3 149,59 172,57 146,98 171,97
plate 39,63 178,43 21,109 178,108
18 124,374 138,371 113,403 126,403
29 139,371 155,369 127,402 143,402
22 156,368 173,366 145,402 163,401
4 182,364 203,361 171,400 194,399
9 205,360 229,356 196,399 221,398
0 232,356 261,351 225,398 255,397
6 263,351 297,345 258,396 295,395
plate 127,363 308,326 108,412 307,410
