22 198,382 216,381 211,414 229,414
29 218,381 237,379 230,414 249,413
24 239,379 260,378 250,413 270,413
5 269,377 292,376 279,413 300,413
4 294,375 319,374 302,413 325,412
0 321,374 348,372 327,412 351,412
2 350,372 379,370 354,412 380,411
plate 190,368 386,350 213,422 387,422
31 51,447 83,450 60,511 89,512
13 85,451 114,454 92,512 119,513
17 117,454 142,457 122,513 146,513
4 154,458 176,461 157,514 179,514
1 178,461 200,464 181,514 202,515
5 202,464 221,466 204,515 222,515
9 224,466 242,469 225,515 242,516
plate 45,419 247,449 59,528 247,529
