28 140,227 148,226 134,246 142,246
14 149,226 158,226 143,246 153,246
13 159,226 167,225 154,246 163,245
6 172,225 181,224 168,245 177,245
6 182,224 192,224 178,245 190,245
1 193,224 203,223 191,245 201,245
7 204,223 215,223 202,245 214,245
plate 141,220 217,216 131,251 217,250
26 70,51 91,54 58,101 82,102
17 92,55 111,57 83,102 104,103
13 112,58 130,60 105,103 125,104
0 137,61 152,64 133,104 148,105
3 153,64 167,66 150,105 165,106
4 168,66 181,68 166,106 179,106
6 182,68 193,70 181,106 193,107
plate 71,32 197,57 52,117 196,118
