25 408,168 418,167 415,186 425,186
13 419,167 430,166 426,186 436,186
24 432,166 444,165 438,186 449,186
9 449,165 462,164 454,186 466,186
6 463,164 477,163 467,186 480,185
3 480,163 494,162 483,185 496,185
5 496,162 512,161 498,185 512,185
plate 404,159 516,149 416,191 516,191
11 55,357 77,359 50,404 73,405
30 78,360 98,362 74,405 95,406
11 99,362 117,364 96,406 115,406
0 125,365 141,367 123,407 140,407
3 143,367 158,369 141,407 157,407
4 159,369 173,370 158,408 173,408
5 175,370 188,372 174,408 187,408
plate 55,338 191,358 46,418 191,419
