12 60,329 69,329 65,347 74,347
25 70,329 80,328 75,347 85,347
26 81,328 91,328 86,347 95,347
0 96,327 107,327 100,347 110,347
2 108,327 121,326 111,346 123,346
7 122,326 134,325 124,346 135,346
1 135,325 149,324 136,346 149,346
plate 57,322 152,316 66,351 152,351
21 307,194 327,196 299,239 320,240
10 328,196 347,198 321,240 342,240
30 348,198 366,199 343,240 362,241
2 373,200 389,202 370,241 386,242
0 390,202 405,203 388,242 403,242
3 407,204 420,205 405,242 419,242
9 422,205 435,206 421,242 434,243
plate 307,176 438,193 294,253 438,254
