17 95,354 111,352 83,387 99,386
26 112,352 129,350 101,386 118,386
10 130,350 147,348 120,386 138,385
9 157,347 176,344 148,385 169,384
9 178,344 201,342 171,384 195,383
8 203,341 227,339 197,383 223,382
2 230,338 257,335 227,382 256,381
plate 98,342 265,318 79,397 264,396
24 120,177 139,177 112,222 133,223
22 141,177 160,178 135,223 155,223
16 162,178 181,179 157,223 177,223
9 188,180 206,180 185,223 203,223
3 208,180 225,181 205,224 223,224
2 227,181 244,182 225,224 243,224
5 245,182 262,183 244,224 261,224
plate 120,161 266,169 108,234 266,235
