22 153,165 167,167 157,197 170,197
14 169,167 183,169 171,197 185,198
21 184,169 196,171 186,198 197,198
4 201,172 211,173 202,198 212,199
1 212,173 222,175 213,199 223,199
8 223,175 232,176 224,199 232,199
2 232,176 241,177 233,199 241,200
plate 150,152 242,169 156,204 242,204
23 70,317 95,320 81,367 104,367
18 97,320 120,323 106,367 127,368
30 122,323 143,325 128,368 148,368
0 152,326 170,328 157,369 174,369
5 172,329 189,330 175,369 191,369
9 191,331 206,332 193,369 208,370
0 208,332 223,334 209,370 223,370
plate 61,294 227,318 81,379 227,380
