18 40,361 73,364 56,427 86,427
31 76,364 108,367 89,427 118,428
25 110,367 138,369 120,428 146,428
5 151,370 178,373 158,429 183,429
0 180,373 204,375 185,429 207,430
4 207,375 230,377 210,430 232,430
5 232,378 253,379 233,430 253,431
plate 29,332 259,358 56,443 259,444
30 127,228 142,226 135,254 149,253
10 143,226 159,224 150,253 166,253
21 161,224 178,221 168,253 185,252
6 188,220 210,217 194,252 215,251
4 212,217 238,213 217,251 243,250
0 240,213 270,209 245,250 273,249
5 274,208 310,203 278,249 311,248
plate 123,217 321,181 136,260 322,259
