27 83,80 100,81 90,117 106,117
16 103,81 119,83 109,117 124,118
11 121,83 138,85 126,118 141,118
0 144,85 159,86 147,118 162,118
4 160,87 174,88 162,118 176,119
6 175,88 188,89 177,119 189,119
9 190,89 201,90 191,119 202,119
plate 77,64 205,79 89,126 205,127
21 412,336 428,338 418,368 433,369
30 430,338 445,339 435,369 449,369
14 447,339 461,340 451,369 464,369
0 466,341 479,342 469,369 481,370
3 480,342 492,343 482,370 493,370
3 494,343 505,344 495,370 506,370
0 506,344 517,345 507,370 517,370
plate 408,322 519,335 419,377 519,377
