23 119,176 135,179 113,216 130,217
23 137,179 151,181 133,217 148,217
17 154,181 168,183 150,218 165,218
4 173,184 186,186 171,218 184,219
6 187,186 199,188 185,219 197,219
9 199,188 210,189 198,219 209,220
8 212,189 221,191 211,220 221,220
plate 119,162 224,181 109,228 223,229
15 372,116 387,117 369,152 384,153
26 390,118 404,119 386,153 401,153
27 406,119 420,120 403,153 418,153
9 426,121 439,122 424,154 438,154
1 440,122 452,123 439,154 451,154
8 453,123 465,124 452,154 464,154
6 466,124 477,125 466,154 477,155
plate 372,103 480,115 365,163 480,163
