12 170,330 195,335 166,390 192,391
27 198,335 220,339 194,391 217,392
29 222,339 242,342 220,392 240,393
7 250,344 268,347 248,394 266,394
7 269,347 285,349 268,394 284,395
2 287,350 301,352 286,395 301,396
9 303,352 316,355 302,396 316,396
plate 169,309 319,340 162,405 319,407
23 48,72 74,75 44,128 70,129
30 76,75 99,77 72,129 96,130
18 101,78 123,80 98,130 121,130
5 132,81 152,83 130,130 150,131
0 154,83 172,85 152,131 171,132
6 174,85 191,87 173,132 190,132
2 193,87 209,89 192,132 209,133
plate 48,50 212,73 40,144 212,145
