15 54,52 71,53 61,87 76,87
15 73,53 89,54 79,87 93,87
31 91,54 107,55 96,87 111,88
2 114,56 129,57 117,88 131,88
5 130,57 144,58 132,88 145,88
6 145,58 158,59 146,88 159,89
4 160,59 172,60 161,89 172,89
plate 49,37 176,48 60,96 176,96
14 192,158 216,159 180,215 206,215
30 218,159 243,160 208,215 234,215
10 245,160 267,161 236,215 260,216
6 278,162 300,163 271,216 295,216
3 302,163 323,163 297,216 320,216
2 326,164 347,164 323,216 345,217
6 348,165 368,165 347,217 368,217
plate 194,138 374,147 173,232 374,232
