24 65,179 87,181 69,224 91,224
25 89,181 110,183 92,224 112,224
32 111,183 131,184 113,224 133,225
5 139,185 156,186 141,225 158,225
6 158,186 175,187 160,225 176,226
4 177,188 192,189 178,226 193,226
6 194,189 209,190 195,226 209,226
plate 61,160 213,175 68,235 213,236
23 231,122 255,121 246,167 268,166
21 258,121 283,120 271,166 295,166
26 285,120 311,118 297,166 321,166
1 323,117 352,116 333,166 360,165
8 355,116 384,114 363,165 390,165
7 387,114 418,112 393,165 422,165
8 422,112 455,110 425,165 456,164
plate 222,103 464,86 247,178 465,177
