16 68,190 85,188 78,221 95,221
32 87,188 106,186 97,221 115,220
15 107,186 127,184 117,220 136,220
9 138,183 161,181 146,220 168,219
5 163,181 190,178 170,219 195,218
9 192,178 221,175 197,218 224,218
7 225,175 257,172 228,218 258,217
plate 61,177 266,150 79,229 266,228
20 119,368 138,370 128,407 145,408
14 140,370 157,372 147,408 163,408
24 160,372 176,374 165,408 181,408
4 183,375 198,376 187,409 201,409
1 199,376 213,378 202,409 215,409
1 214,378 227,379 216,409 228,410
6 229,380 240,381 230,410 240,410
plate 112,351 243,369 128,417 243,418
