25 90,173 104,171 78,204 92,204
21 105,171 121,168 93,204 110,203
31 122,168 140,166 112,203 130,202
5 149,164 171,161 139,202 162,201
1 173,161 196,157 164,201 189,200
4 200,156 228,152 193,199 223,198
6 230,152 263,147 225,198 261,197
plate 92,162 273,128 73,213 272,212
33 225,414 234,413 217,434 226,434
19 235,413 245,412 228,434 238,434
23 246,411 257,410 239,434 251,433
1 262,410 274,408 256,433 269,433
0 275,408 289,406 270,433 285,432
0 290,406 305,405 286,432 302,432
1 307,404 323,402 305,431 322,431
plate 227,407 328,392 214,441 327,440
