25 363,372 380,374 368,409 384,410
27 382,374 398,375 387,410 402,410
14 400,376 416,377 404,410 419,410
4 423,378 437,379 425,410 439,411
9 438,379 452,380 440,411 453,411
0 453,380 466,381 454,411 467,411
7 468,381 479,382 468,411 479,412
plate 358,357 482,371 367,419 482,419
16 37,355 48,356 41,378 52,378
27 50,356 61,357 53,378 63,378
32 61,357 71,358 63,378 73,378
8 75,358 85,359 77,379 86,379
1 86,359 94,360 87,379 95,379
8 95,360 103,360 96,379 104,379
7 104,360 111,361 105,379 112,379
plate 33,345 114,353 41,384 114,384
