30 46,276 80,282 34,358 70,360
27 83,283 113,288 74,360 106,361
28 115,289 142,294 108,361 136,363
5 153,296 176,300 148,363 172,365
6 178,300 199,304 175,365 197,366
5 200,305 219,308 198,366 218,367
0 221,308 238,312 220,367 238,368
plate 47,245 242,291 26,382 242,384
17 91,160 106,158 86,190 101,189
18 107,158 123,156 102,189 119,189
30 125,156 142,154 120,189 138,188
4 150,153 169,151 146,188 166,187
5 171,151 193,149 168,187 191,187
1 195,149 219,146 193,187 218,186
7 222,146 249,143 220,186 248,185
plate 92,149 255,126 83,198 255,197
