27 75,13 88,10 58,44 72,43
12 90,10 105,7 73,43 89,42
27 106,7 124,4 90,42 109,41
0 133,2 154,-1 118,41 141,39
2 157,-1 182,-6 144,39 171,38
3 185,-6 215,-11 173,38 207,36
6 219,-12 255,-19 211,36 253,34
plate 79,2 267,-39 52,53 266,51
17 268,390 276,389 276,403 283,403
11 276,389 285,388 284,403 292,403
22 286,388 296,387 293,403 303,402
1 301,386 313,385 307,402 318,402
2 314,384 328,382 320,402 333,401
2 330,382 347,380 335,401 351,401
3 349,380 370,377 352,401 371,400
plate 264,385 376,364 277,407 376,406
