15 254,396 269,394 244,428 260,428
18 271,394 288,392 262,428 279,427
15 289,392 307,390 281,427 299,427
4 316,389 336,386 309,426 330,426
9 338,386 361,383 332,426 356,425
8 363,383 387,380 358,425 384,424
2 391,380 418,377 388,424 417,423
plate 256,384 426,359 240,438 426,437
20 86,161 101,159 76,194 92,193
21 103,159 119,158 94,193 111,193
28 121,157 138,156 112,193 131,192
7 146,155 165,153 139,192 159,191
3 167,153 188,151 161,191 183,191
6 190,151 212,149 185,191 209,190
7 214,149 238,147 211,190 237,190
plate 88,149 244,131 72,203 244,203
