23 71,215 89,217 74,254 91,255
23 91,217 107,219 94,255 109,255
23 109,219 125,221 111,255 127,256
1 131,222 146,224 133,256 147,256
3 147,224 160,225 148,256 160,257
9 161,225 173,227 161,257 173,257
0 174,227 185,228 175,257 185,258
plate 67,199 188,217 73,265 188,265
29 181,335 192,333 175,358 186,357
32 193,333 206,331 187,357 200,356
18 207,331 221,328 201,356 216,356
5 228,327 246,324 223,355 241,354
8 248,324 270,320 243,354 266,353
7 272,319 299,315 268,353 296,352
9 301,314 334,309 298,352 333,350
plate 182,327 343,292 172,364 343,362
