29 90,376 100,374 85,397 94,396
24 101,374 112,373 96,396 107,396
16 113,373 125,371 108,396 121,395
9 131,370 145,368 127,395 141,395
9 146,368 162,366 143,395 159,394
0 164,366 183,363 161,394 181,393
5 184,363 205,360 182,393 205,392
plate 91,368 211,347 82,403 211,402
31 121,77 131,76 129,97 139,97
26 133,75 145,75 141,97 152,96
21 146,74 160,73 154,96 166,96
9 166,73 181,71 172,96 186,96
6 182,71 198,70 187,96 202,95
3 200,70 218,68 204,95 220,95
2 220,68 239,67 223,95 240,95
plate 116,68 245,54 130,102 245,102
