31 165,44 194,47 173,103 201,104
32 197,47 223,50 203,104 228,105
26 226,51 250,54 231,105 254,105
1 260,55 281,57 263,106 284,106
6 283,58 303,60 286,106 305,107
2 305,60 324,62 307,107 324,107
7 325,62 342,64 326,107 343,108
plate 158,18 346,47 173,118 346,119
31 361,108 371,107 364,127 374,127
30 371,107 382,107 375,127 385,127
23 384,106 395,106 387,127 398,127
7 400,105 412,104 402,126 414,126
1 414,104 427,103 415,126 428,126
6 429,103 443,102 430,126 444,126
2 445,102 460,101 445,126 460,125
plate 358,100 464,90 364,132 464,132
