33 61,452 78,451 70,485 87,484
23 80,451 98,450 88,484 105,484
23 100,450 119,449 107,484 125,484
3 127,448 147,447 133,484 152,484
9 149,447 171,446 154,484 174,483
6 173,445 196,444 177,483 198,483
6 198,444 222,442 200,483 223,483
plate 56,439 229,426 71,492 229,492
13 89,148 108,147 74,192 94,192
33 111,147 131,145 97,192 118,191
30 132,145 154,143 120,191 143,191
6 164,142 188,140 154,191 179,190
4 190,140 215,138 182,190 209,189
6 217,138 244,136 211,189 240,189
2 247,136 275,133 243,189 274,188
plate 92,133 284,113 67,205 283,205
