19 81,382 99,381 96,413 113,413
23 101,381 120,380 114,413 132,413
29 122,379 142,378 134,413 153,412
7 152,377 174,375 162,412 183,412
8 177,375 201,373 185,412 208,411
8 204,373 231,371 210,411 235,411
2 234,371 263,369 238,411 264,410
plate 73,369 270,349 98,421 271,420
21 266,185 283,183 276,217 293,217
28 285,183 305,181 295,217 314,216
33 306,181 327,178 316,216 336,216
6 338,177 364,174 346,215 371,215
8 366,174 393,171 373,215 399,214
9 397,171 428,167 402,214 432,213
9 431,167 467,163 435,213 468,212
plate 259,172 478,140 277,225 479,225
