23 82,415 104,416 74,465 98,465
20 106,416 128,417 100,465 122,466
32 130,418 150,419 125,466 146,466
3 159,419 178,421 155,466 176,467
0 180,421 199,422 178,467 197,467
8 201,422 219,423 199,467 218,467
9 220,423 238,424 220,467 238,468
plate 82,396 242,408 69,480 242,480
27 228,349 238,347 235,367 246,367
17 239,347 251,345 246,366 258,366
31 252,345 266,343 259,366 273,366
1 273,342 289,340 280,365 295,365
6 291,340 311,337 297,365 316,364
5 314,337 337,333 319,364 341,363
5 340,333 370,329 344,363 371,362
plate 223,341 380,311 236,372 380,371
