26 97,294 109,292 88,318 99,318
22 110,292 123,290 100,318 114,317
33 124,289 139,287 115,317 130,316
1 146,286 164,283 137,316 156,315
6 166,283 187,279 158,315 180,314
8 189,279 214,275 183,314 210,313
5 217,274 247,269 212,312 245,311
plate 100,285 255,253 83,326 254,324
20 408,386 425,387 414,418 430,419
14 426,387 441,389 431,419 445,419
22 443,389 457,390 447,419 460,420
3 463,391 476,392 466,420 478,420
0 477,392 489,393 479,420 490,420
1 490,393 501,395 492,420 502,421
0 502,395 513,396 503,421 513,421
plate 404,371 515,385 415,427 515,427
