22 53,49 74,48 39,97 61,97
16 76,48 98,47 64,97 87,96
28 100,47 122,45 89,96 113,96
4 133,45 156,44 124,96 149,95
0 159,43 184,42 152,95 179,95
0 186,42 212,41 181,95 208,94
7 215,41 241,39 212,94 241,94
plate 56,32 249,19 33,111 249,111
33 316,358 332,357 330,386 346,385
17 333,357 351,355 347,385 364,385
28 352,355 372,353 365,385 384,384
1 381,352 403,350 392,384 413,384
2 405,350 431,347 415,384 438,383
3 433,347 461,344 441,383 466,382
8 464,344 497,341 469,382 498,382
plate 308,347 505,320 333,392 506,392
