28 60,407 78,406 49,446 68,446
31 80,406 98,405 70,446 90,445
33 100,404 119,403 91,445 111,445
2 129,403 149,401 121,445 143,444
9 151,401 173,400 145,444 169,444
3 175,399 197,398 171,444 195,443
7 200,398 224,396 198,443 223,443
plate 63,393 231,378 45,458 231,457
23 297,272 311,273 300,300 313,300
26 312,273 325,273 314,300 327,300
18 327,273 340,274 329,300 342,300
5 345,274 358,274 347,300 359,300
2 359,274 371,275 360,300 372,300
5 373,275 385,275 373,301 385,301
7 385,275 397,276 386,301 397,301
plate 295,261 400,265 300,307 400,308
