28 61,347 75,348 64,377 77,377
30 76,349 90,350 79,377 92,378
17 91,350 102,352 93,378 104,378
8 108,352 118,353 109,378 119,378
0 119,354 129,355 120,378 130,379
8 130,355 139,356 131,379 139,379
1 140,356 149,357 140,379 149,379
plate 58,335 150,349 64,383 150,384
26 275,154 290,152 268,186 284,185
23 292,152 309,149 285,185 303,185
29 310,149 330,146 304,185 324,184
3 339,144 363,141 334,183 358,182
0 366,140 393,136 361,182 389,181
5 395,136 427,131 391,181 424,180
7 431,130 469,125 428,180 468,178
plate 275,142 480,103 265,195 480,194
