25 74,59 87,60 66,89 80,89
29 88,60 99,61 81,89 94,90
21 101,61 112,62 96,90 108,90
2 117,62 127,63 113,90 124,90
2 128,63 138,64 125,90 136,90
6 140,64 149,65 138,90 148,91
7 150,65 159,66 149,91 159,91
plate 76,49 162,57 62,98 161,99
25 375,263 382,262 372,280 380,279
25 383,262 392,261 380,279 389,279
17 393,261 403,260 391,279 401,279
3 407,259 418,258 405,278 416,278
0 419,258 432,256 417,278 430,278
2 434,256 448,254 432,278 447,277
4 449,254 465,252 448,277 465,276
plate 375,257 469,242 370,284 469,284
