13 15,271 50,274 23,344 56,345
12 53,275 86,278 60,345 91,346
28 88,279 117,282 93,346 122,347
3 130,283 157,286 134,347 160,348
0 160,286 185,289 162,348 186,349
1 186,289 209,292 188,349 210,349
6 212,292 233,294 213,349 233,350
plate 7,239 239,272 21,364 239,365
19 178,153 189,152 183,173 193,173
28 190,152 202,150 194,173 206,172
11 203,150 216,148 207,172 220,172
6 223,148 238,146 226,172 241,171
7 240,146 257,144 243,171 259,171
4 259,143 280,141 262,171 282,170
0 281,141 305,138 283,170 306,169
plate 175,145 312,123 183,178 312,177
