32 393,360 401,359 401,373 408,373
19 402,359 410,358 409,373 417,372
29 412,357 422,356 419,372 428,372
8 427,355 439,354 433,372 444,372
0 440,354 454,352 445,372 459,371
6 456,352 473,349 461,371 476,371
0 475,349 495,347 478,371 496,370
plate 389,354 501,334 402,376 501,376
33 79,325 113,328 89,395 121,396
28 116,328 148,331 124,396 154,396
11 150,331 180,334 156,396 185,397
9 193,335 220,337 197,397 223,398
7 223,337 248,340 226,398 250,398
0 250,340 274,342 252,398 275,399
2 276,342 299,344 278,399 299,399
plate 71,295 305,321 87,413 305,414
