33 45,153 67,152 57,194 77,194
27 69,152 92,150 79,194 101,193
24 94,150 118,149 103,193 126,193
7 129,148 156,147 137,193 162,192
2 158,147 185,145 164,192 190,192
4 188,145 217,143 193,192 220,192
9 220,143 250,141 222,192 251,191
plate 38,136 259,119 57,204 260,204
26 203,248 230,249 190,312 219,312
15 234,249 260,251 222,313 250,313
25 262,251 286,253 252,313 279,313
7 298,254 321,255 291,314 316,314
0 324,255 346,257 319,314 343,315
1 348,257 370,258 345,315 368,315
8 372,258 393,260 371,315 393,315
plate 205,224 399,240 182,331 399,332
