31 81,398 88,397 77,412 84,412
32 88,397 96,396 84,412 92,412
33 97,396 104,395 93,412 101,411
8 109,394 118,393 105,411 115,411
8 119,393 130,392 116,411 127,411
9 131,391 142,390 129,411 141,410
7 143,390 158,388 142,410 157,410
plate 82,393 161,381 75,416 160,415
19 229,187 240,185 233,210 245,209
24 242,185 255,184 246,209 259,209
13 256,184 271,183 260,209 274,209
5 277,182 293,181 281,209 296,208
3 295,180 312,179 298,208 314,208
9 314,179 334,177 316,208 335,207
4 335,177 357,175 336,207 357,207
plate 225,177 362,161 233,216 363,215
