26 102,320 115,318 98,347 111,346
23 116,318 130,317 112,346 127,346
21 131,317 146,316 128,346 143,345
8 154,315 170,314 151,345 167,345
5 172,313 189,312 169,345 187,344
2 191,312 210,310 189,344 209,344
7 212,310 233,308 211,344 233,343
plate 102,309 240,293 95,354 239,354
19 235,203 262,207 247,260 272,261
28 265,207 290,210 274,261 297,262
11 292,210 315,213 299,262 320,262
7 324,214 344,216 329,262 348,263
6 346,217 365,219 350,263 367,263
7 367,219 384,221 369,263 385,264
1 385,221 401,223 387,264 402,264
plate 227,180 405,207 247,273 405,274
