32 206,136 235,139 199,204 230,205
32 238,140 266,143 232,205 261,206
10 268,143 293,146 264,206 289,207
6 303,148 326,151 300,207 324,208
1 328,151 349,153 326,208 348,209
3 351,154 371,156 350,209 370,209
6 372,156 390,158 371,210 390,210
plate 205,109 395,140 193,224 395,225
10 92,411 103,409 79,434 90,433
23 104,409 115,407 91,433 103,432
16 117,406 130,404 104,432 118,431
3 137,402 154,399 125,431 143,430
9 156,399 176,395 145,430 167,429
5 178,395 203,390 169,428 196,427
7 206,389 237,383 199,427 234,425
plate 96,403 245,368 74,441 244,439
