26 268,64 282,62 260,94 274,93
14 284,61 300,59 275,93 291,92
23 301,58 319,55 293,92 311,91
1 329,54 351,50 321,91 344,90
0 354,49 381,45 347,90 375,88
2 383,44 415,39 377,88 411,87
5 419,38 459,31 415,87 457,85
plate 270,53 471,10 255,102 470,101
16 35,309 65,311 42,373 71,373
24 68,312 97,314 73,373 102,374
31 100,314 126,316 104,374 130,374
2 138,317 164,319 141,375 166,375
0 166,319 189,321 168,375 191,375
5 192,321 214,323 193,376 215,376
0 216,323 237,325 216,376 237,376
plate 28,282 242,305 40,389 243,390
