18 5,33 23,31 0,69 18,69
24 24,31 43,30 19,69 39,68
20 45,30 64,28 40,68 60,68
6 74,27 95,26 70,68 92,67
7 97,25 120,24 94,67 118,67
2 122,23 146,21 120,67 145,66
3 150,21 176,19 148,66 175,66
plate 6,19 183,0 -2,80 183,79
28 132,211 147,210 117,245 133,244
10 148,209 164,207 134,244 151,243
24 166,207 183,205 153,243 171,243
8 192,204 211,202 180,242 201,242
6 213,202 235,199 203,242 227,241
0 237,199 260,196 229,241 255,240
5 263,195 289,192 259,240 288,239
plate 136,200 297,175 111,255 296,254
