17 62,72 97,77 72,147 105,148
15 100,78 133,82 108,148 139,149
22 135,83 163,87 141,149 168,150
8 175,89 201,92 179,151 204,152
7 203,93 225,96 206,152 227,153
5 228,96 248,99 229,153 249,153
6 249,100 268,102 250,153 268,154
plate 53,39 273,82 70,166 273,168
28 270,258 283,260 262,290 276,291
31 284,260 296,261 278,291 291,291
20 298,261 310,263 293,291 306,292
0 314,263 325,264 311,292 322,292
1 325,264 335,266 323,292 334,292
7 337,266 346,267 335,292 345,293
5 347,267 356,268 346,293 355,293
plate 271,247 358,259 258,300 358,301
