10 49,354 66,353 57,388 74,388
11 68,353 87,352 76,388 93,388
19 89,352 108,351 95,388 113,387
3 116,350 136,349 121,387 140,387
1 138,349 159,348 143,387 163,387
5 162,348 184,347 165,387 186,387
4 186,347 209,346 188,387 210,386
plate 44,340 215,330 57,396 216,395
17 242,387 266,390 247,436 271,437
24 268,390 290,392 272,437 294,438
29 291,393 312,395 295,438 315,438
9 321,396 338,398 323,439 340,439
5 340,398 356,400 341,439 357,440
6 358,400 372,402 359,440 373,440
7 374,402 388,404 374,440 388,440
plate 236,364 391,389 246,449 391,450
