11 53,334 69,332 70,362 86,361
28 71,332 89,329 88,361 106,361
11 91,329 112,326 107,361 128,360
4 123,325 149,321 138,360 163,359
8 152,321 183,317 166,359 195,358
7 186,316 223,311 197,358 231,357
2 228,311 274,304 236,357 277,356
plate 43,322 288,277 73,369 289,368
31 234,42 251,41 219,81 237,81
22 252,40 271,39 238,81 258,80
31 273,39 292,37 260,80 281,80
1 301,36 323,34 291,79 314,79
1 325,34 348,31 316,79 341,78
8 351,31 376,29 345,78 372,77
6 378,29 405,26 374,77 404,77
plate 237,29 413,8 212,93 412,92
