26 86,172 98,173 82,200 95,200
16 99,173 111,173 96,200 109,200
32 113,173 125,174 111,200 123,200
8 130,174 141,174 128,200 140,201
3 142,174 153,175 141,201 152,201
2 155,175 166,175 154,201 165,201
5 167,175 177,176 166,201 177,201
plate 86,162 180,166 80,208 180,208
33 225,369 245,370 210,418 233,418
17 247,370 267,371 235,418 257,419
17 269,371 289,372 259,419 281,419
4 297,373 315,374 289,419 310,419
8 317,374 335,375 311,419 331,420
7 336,375 353,376 333,420 351,420
5 355,376 372,377 353,420 371,420
plate 228,352 376,362 203,433 375,434
