29 76,437 86,436 79,455 89,455
30 87,436 97,435 89,455 99,455
26 99,435 110,434 101,455 112,454
2 115,434 127,432 117,454 128,454
6 128,432 141,431 129,454 142,454
9 143,431 158,430 145,454 159,453
3 159,430 175,428 160,453 175,453
plate 74,429 179,418 79,460 179,459
11 139,68 158,66 124,111 144,110
16 160,66 180,64 146,110 167,110
33 181,64 203,62 169,110 191,109
7 213,61 236,59 202,109 227,108
4 239,59 264,57 230,108 257,108
7 266,57 293,54 260,107 289,107
6 296,54 325,51 292,107 324,106
plate 142,53 333,31 117,124 333,123
