28 82,256 98,257 90,291 105,291
23 101,257 117,258 107,291 122,291
24 119,259 135,259 124,291 139,291
3 142,260 157,261 145,292 159,292
8 158,261 172,262 160,292 174,292
6 173,262 187,262 175,292 188,292
4 189,263 201,263 190,292 201,292
plate 76,242 205,252 89,300 205,300
18 175,370 187,371 180,393 191,393
13 188,371 200,372 192,393 202,393
19 200,372 210,373 202,393 212,394
7 214,373 224,374 216,394 225,394
5 225,374 233,375 226,394 234,394
2 234,375 242,376 235,394 243,394
7 243,376 250,376 244,394 250,394
plate 172,358 253,368 179,399 253,399
