16 79,426 101,424 86,468 108,468
18 103,424 127,422 110,468 133,467
21 128,422 153,420 135,467 159,467
1 165,420 192,418 170,467 196,466
2 195,417 224,415 199,466 227,466
5 226,415 257,413 229,466 259,465
2 260,413 293,411 262,465 294,464
plate 73,408 303,387 86,479 303,478
31 283,295 295,293 292,317 304,317
32 297,293 310,291 306,317 319,317
11 312,291 328,289 321,316 336,316
8 335,288 354,286 343,316 361,315
6 356,285 378,282 363,315 384,315
2 380,282 406,279 386,315 410,314
2 409,278 441,274 413,314 442,313
plate 278,286 450,256 293,322 451,321
