29 72,48 89,47 58,87 76,87
31 91,47 110,45 78,87 98,86
16 112,45 131,43 100,86 120,86
4 140,42 163,40 130,86 154,85
8 165,40 188,38 156,85 181,84
6 191,37 216,35 185,84 212,84
2 218,35 245,32 214,83 244,83
plate 75,35 253,14 52,99 253,98
28 287,44 297,44 294,62 303,62
30 297,44 308,43 303,62 313,62
23 309,43 319,43 314,62 324,62
1 325,42 335,42 329,62 339,62
3 336,42 349,41 340,62 352,61
4 350,41 362,40 353,61 364,61
2 364,40 378,40 365,61 378,61
plate 284,37 380,31 294,66 381,66
