30 159,171 166,170 165,184 172,184
29 167,170 175,169 172,184 180,183
29 176,169 185,168 181,183 189,183
0 189,167 199,166 194,183 204,183
5 201,166 213,165 205,183 217,182
9 215,164 228,163 218,182 230,182
3 230,163 247,161 232,182 248,182
plate 156,166 251,151 165,186 251,186
25 45,196 73,200 30,263 61,265
21 75,201 100,205 64,265 91,266
33 102,206 123,209 93,266 117,268
8 133,211 152,214 128,268 148,269
8 154,215 172,218 150,269 169,270
4 173,218 189,221 171,270 187,271
3 191,221 205,224 190,271 205,272
plate 47,171 209,207 23,284 209,286
