20 30,193 58,198 15,260 45,261
19 60,198 84,202 48,261 75,263
22 86,202 108,206 77,263 101,264
7 118,208 136,211 112,264 132,265
2 138,211 156,214 134,265 153,266
8 157,215 173,217 154,266 171,267
9 175,218 189,220 173,267 189,268
plate 33,168 193,203 7,281 193,282
29 252,43 274,46 242,98 266,99
31 276,46 296,49 268,99 290,100
13 298,49 317,52 292,100 312,101
8 325,53 342,55 320,101 339,102
7 343,55 359,57 340,102 357,102
3 361,58 375,60 359,102 374,103
6 377,60 390,62 376,103 390,103
plate 252,24 394,48 236,113 393,114
