13 13,139 38,141 0,199 27,200
25 40,141 65,143 29,200 56,200
20 67,143 90,144 58,200 83,200
6 100,145 123,146 94,201 118,201
1 124,147 145,148 120,201 142,201
0 148,148 168,149 145,202 166,202
9 170,149 189,151 168,202 188,202
plate 14,118 194,132 -6,217 194,217
28 73,242 82,243 70,263 80,263
27 83,243 92,243 81,263 91,263
24 92,243 101,244 91,263 100,263
4 105,244 114,244 104,263 113,263
3 115,244 122,245 114,263 121,263
2 123,245 131,245 122,263 131,264
5 132,245 139,245 132,264 139,264
plate 72,233 141,238 68,269 141,269
