31 265,323 296,324 275,385 304,385
26 299,324 329,325 307,385 336,385
12 331,325 360,327 338,385 365,386
4 373,327 400,328 377,386 404,386
2 403,329 430,330 407,386 432,386
0 432,330 457,331 434,386 459,387
1 460,331 485,332 461,387 485,387
plate 257,296 491,309 274,401 492,401
11 27,66 54,68 12,132 42,133
27 58,68 84,70 46,133 74,133
10 86,71 111,72 76,133 103,134
7 122,73 145,75 115,134 140,135
2 148,75 170,77 143,135 166,135
1 171,77 193,79 168,135 191,136
1 195,79 215,80 193,136 215,136
plate 29,42 221,60 4,152 220,153
