16 58,218 86,222 48,284 78,285
30 89,222 114,226 81,285 108,286
27 116,226 139,230 110,286 134,287
2 149,231 168,234 145,288 165,288
9 170,235 189,238 167,288 187,289
5 190,238 207,240 189,289 206,290
8 209,241 224,243 208,290 224,291
plate 60,193 228,225 42,303 228,305
22 205,96 213,94 196,113 204,112
27 214,94 223,92 205,112 214,112
32 223,92 234,90 214,112 225,111
4 239,89 251,87 230,111 243,110
2 253,86 267,84 245,110 261,109
6 270,83 289,79 263,109 284,108
5 290,79 314,74 285,108 312,106
plate 208,90 321,63 193,118 320,117
