30 28,414 56,418 14,480 45,481
23 58,419 83,423 47,481 74,483
26 85,423 106,426 77,483 100,484
8 116,428 135,431 111,484 131,485
9 137,431 155,434 133,485 153,486
8 157,434 173,437 154,486 172,487
9 175,437 190,440 174,487 189,487
plate 30,389 194,422 7,500 193,502
20 233,203 265,206 245,269 275,270
16 267,206 298,209 277,270 306,270
19 301,209 329,212 309,270 335,271
7 341,213 367,215 346,271 371,272
5 369,216 393,218 373,272 396,272
6 396,218 418,220 398,272 420,273
4 420,220 441,222 421,273 441,273
plate 223,175 447,201 244,286 447,287
