32 69,270 89,272 76,313 95,313
27 92,272 112,274 98,313 116,314
22 113,274 131,276 118,314 135,314
2 139,276 155,278 142,314 157,315
6 157,278 172,279 159,315 173,315
2 173,280 188,281 175,315 189,315
9 189,281 203,282 190,315 203,316
plate 63,251 206,269 76,324 206,324
29 209,59 229,58 203,102 224,102
33 231,58 252,57 225,102 248,102
10 254,57 276,55 249,101 272,101
3 286,55 310,53 282,101 307,101
9 312,53 336,52 309,101 334,100
1 339,52 364,50 337,100 363,100
1 366,50 393,49 365,100 392,99
plate 209,43 401,29 199,114 401,114
