26 85,268 99,267 90,297 105,297
16 101,267 117,265 106,297 122,296
28 118,265 136,264 123,296 140,296
4 143,263 163,261 147,296 166,295
0 165,261 186,259 168,295 189,295
5 188,259 212,256 191,295 214,294
9 214,256 240,254 216,294 241,294
plate 81,258 248,237 90,304 248,303
29 118,42 137,43 122,83 140,83
32 139,44 158,45 142,83 160,84
29 159,45 177,47 161,84 178,84
8 184,47 199,48 186,84 201,84
8 201,48 216,50 203,84 217,85
2 218,50 232,51 219,85 233,85
0 233,51 247,52 234,85 247,85
plate 114,25 250,39 120,94 251,94
