12 77,301 91,300 70,333 84,332
25 93,300 108,299 86,332 102,332
22 110,299 126,297 103,332 120,332
8 133,296 150,295 127,332 146,331
6 152,295 171,293 148,331 168,331
9 173,293 193,291 170,331 191,330
0 196,291 218,289 194,330 217,329
plate 79,291 224,275 67,341 223,340
24 329,303 338,302 338,319 346,318
18 339,302 348,301 347,318 357,318
17 350,301 362,299 358,318 369,318
5 367,298 381,296 375,318 388,317
4 382,296 399,294 389,317 405,317
6 400,294 420,291 406,317 424,316
9 423,291 445,288 427,316 447,315
plate 324,297 453,275 339,323 453,322
